URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSEstablecimientoDestino,0.2.2,active,,VSEstablecimientoDestino,Establecimiento Destino Codigo,"Establecimiento Destino Codigo ejemplos hechos en base a este documento con los [Códigos DEIS del establecimientos](https://datos.gob.cl/dataset/establecimientos-de-salud-vigentes)",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSEstadoCivil,0.2.2,active,,VSEstadoCivil,EstadoCivil,"EstadoCivil",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSEstadoInterconsulta,0.2.2,active,,VSEstadoInterconsulta,Estado Interconsulta,"Estado Interconsulta",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSIdentificadorPrestador,0.2.2,active,,VSIdentificadorPrestador,IdentificadorPrestador,"IdentificadorPrestador",,"hl7.fhir.cl.clcore"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSIndicecomorbilidad,0.2.2,active,,VSIndicecomorbilidad,Indice Comorbilidad,"Indice Comorbilidad",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSMediodeContacto,0.2.2,active,,VSMediodeContacto,Medio Notificación,"Medio Notificación",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSModalidadAtencionCodigo,0.2.2,active,,VSModalidadAtencionCodigo,Modalidad Atencion Codigo,"Modalidad Atencion Codigo",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSMotivoCierreInterconsulta,0.2.2,active,,VSMotivoCierreInterconsulta,Motivo Cierre Interconsulta,"Motivo Cierre Interconsulta",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSMotivoNoContactabilidad,0.2.2,active,,VSMotivoNoContactabilidad,Motivo No Contactabilidad,"Motivo No Contactabilidad",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSMotivoNoPertinenciaCodigo,0.2.2,active,,VSMotivoNoPertinenciaCodigo,Motivo No Pertinencia Codigo,"Motivo No Pertinencia Codigo",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSPertinenciaInterconsulta,0.2.2,active,,VSPertinenciaInterconsulta,Pertinencia Interconsulta,"Pertinencia Interconsulta",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSPractitionerTipoRolLE,0.2.2,active,,VSPractitionerTipoRolLE,Rol de profesionales,"Rol de profesionales(Practitioner) en algún evento, durante la intercosulta.",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSReligion,0.2.2,active,,VSReligion,Religion,"Religion",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSServicioRequerido,0.2.2,active,,VSServicioRequerido,Servicio Requerido,"Servicio Requerido",,"SCT"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSTerminologiasDiag,0.2.2,active,,VSTerminologiasDiag,TerminologiasDiag,"TerminologiasDiag",,"SCT,hl7.terminology.r4"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSTipoConsulta,0.2.2,active,,VSTipoConsulta,Tipo Consulta,"Tipo Consulta",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSTipoEventoLE,0.2.2,active,,VSTipoEventoLE,Tipo de Evento,"Tipo de evento en la interconsulta",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSTituloProfesional,0.2.2,active,,VSTituloProfesional,TituloProfesional,"TituloProfesional",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSorigenInterconsulta,0.2.2,active,,VSorigenInterconsulta,Origen Interconsulta,"Origen Interconsulta",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VsEspecialidadDest,0.2.2,active,,VsEspecialidadDest,Especialidad de Destino,"Son todas las especialidades de destino de una interconsulta",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/vs-problema-ges-tei,0.2.2,active,,ProblemaSaludGESVS,Value Set de los Problemas de Salud  GES,"Set de valores utilizados para los problemas de salud ges",,"Internal"
